uuid,text,LLM_Answer
d8228214-6b31-461a-832e-acab7fa4f2fa,"INTELLECTUAL PROPERTY AGREEMENT Ingevity Corporation', 'Parent', 'SpinCo and Parent may be individually referred to herein as a ""Party"" and collectively as the ""Parties"".', 'SpinCo', 'WestRock Company May 14, 2016   ","Document name: INTELLECTUAL PROPERTY AGREEMENT
Parties: Ingevity Corporation # WestRock Company
Agreement date: 5/14/2016
Effective date: NA
Expiration date: NA
Governing law: NA"
b03efd28-017a-4a12-943d-aef571fa973b,"INTELLECTUAL PROPERTY AGREEMENT Babcock & Wilcox Enterprises, Inc.', 'The Babcock & Wilcox Company', 'SpinCo', 'RemainCo', 'individually as a ""Party,"" and collectively as the ""Parties."" C June 26, 2015 June 26, 2015  This Agreement shall be governed by, and construed and enforced in accordance with, the substantive laws of the State of Delaware, without regard to any conflicts of law provisions thereof that would result in the application of the laws of any other jurisdiction.","Document name: INTELLECTUAL PROPERTY AGREEMENT
Parties: Babcock & Wilcox Enterprises, Inc. # The Babcock & Wilcox Company # SpinCo # RemainCo
Agreement date: 6/26/2015
Effective date: 6/26/2015
Expiration date: NA
Governing law: Delaware"
87f9898c-d036-4f24-83fa-6967ddf3f34a,"AMENDMENT TO SECTION 2, PART B OF THE CO-BRANDING AGREEMENT PC Quote, Inc.', 'A.B. Watley, Inc.', 'ABW', 'PCQ December 9, 1996 December 9, 1996  ","Document name: AMENDMENT TO SECTION 2, PART B OF THE CO-BRANDING AGREEMENT
Parties: PC Quote, Inc. # A.B. Watley, Inc.
Agreement date: 12/9/1996
Effective date: 12/9/1996
Expiration date: NA
Governing law: NA"
587ea4a1-e08f-4ecb-80a6-e0ed4e1dc1c4,"CO-BRANDING AGREEMENT PC QUOTE, INC.', 'PCQ', 'This agreement shall apply to said ABW and all of its subsidiaries and related companies.', 'ABW', 'AB Wately, Inc. Oct. 11, 1996 The effective date for purposes of this Agreement is the contract date as specified on the signature page of this Agreement.<omitted>10-11-96  This Agreement shall be interpreted, construed and enforced in all respects in accordance with the laws of the State of Illinois, except with regards to its rules regarding choice of law.","Document name: CO-BRANDING AGREEMENT
Parties: PC QUOTE, INC. # AB Wately, Inc.
Agreement date: 10/11/1996
Effective date: 10/11/1996
Expiration date: NA
Governing law: Illinois"
955486c4-bd3b-4c62-ad46-6d0c4d99dbfd,"GUARANTEES OF MASTER FRANCHISE AGREEMENT K iosk  Concep t s ,   I nc', 'F ranch i so r', 'Master Franchisee', 'Guarantors    ","Document name: GUARANTEES OF MASTER FRANCHISE AGREEMENT
Parties: Kiosk Concepts, Inc # Franchisor # Master Franchisee # Guarantors
Agreement date: NA
Effective date: NA
Expiration date: NA
Governing law: NA"
d3e45373-7ef0-4879-b28b-b5f42aef4cfd,"MASTER FRANCHISE AGREEMENT we', 'you', 'our', 'The Grilled Cheese Truck, Inc.', 'your', 'Master Franchisee', 'us', 'Kiosk Concepts, Inc. _____ day of __________________, 2015 _____ day of __________________, 2015 The initial term of this Agreement shall commence upon the Effective Date and shall expire ten (10) years from the Effective Date, unless sooner terminated under the terms of this Agreement. This Agreement shall be interpreted and construed under the laws of the State of New York.","Document name: MASTER FRANCHISE AGREEMENT
Parties: The Grilled Cheese Truck, Inc. # Kiosk Concepts, Inc.
Agreement date: NA
Effective date: 2015
Expiration date: 2025
Governing law: New York"
5c98ef9a-a672-415b-b5e9-af8d9beaa233,"ADDENDUM REQUIRED BY THE DEPARTMENT OF LAW OF THE STATE OF NEW YORK THE GRILLED CHEESE TRUCK, INC.', 'KIOSK CONCEPTS, INC. ______ day of ______________, 2015.   ","Document name: NA
Parties: THE GRILLED CHEESE TRUCK, INC. # KIOSK CONCEPTS, INC.
Agreement date: NA
Effective date: NA
Expiration date: NA
Governing law: New York"
feb6c3c7-7a58-43ab-9ded-010474ae3821,"SERVICES AGREEMENT Adviser', 'FASC', 'FEDERATED ADVISORY SERVICES COMPANY', 'FEDERATED INVESTMENT MANAGEMENT COMPANY January 1, 2004 January 1, 2004 ( Notwithstanding the foregoing, to the extent that the Services to be provided with respect to any Account which is registered as an investment company under the 1940 Act (herein referred to as a ""registered investment company"") are services referred to in the definition of ""investment advisor"" under Section 202(a)(11) of the Investment Company Act of 1940 (herein referred to as ""investment advisory services""), then with respect to such Account, this Agreement:\n\n(i) shall not commence until the effective date of its approval by the board of directors or trustees (""Board"") of such Account;\n\n(ii) shall continue from year to year thereafter, subject to the provisions for termination and all other terms and conditions hereof, only if such continuation shall be specifically approved at least annually by a majority of the Board, including a majority of the members of the Board who are not parties to this Agreement or interested persons of any such party (other than as members of the Board) cast in person at a meeting called for that purpose;\n\n(iii) may be terminated at any time without the payment of any penalty by the Board or by a vote of a majority of the outstanding voting securities (as defined in Section 2(a)(42) of the 1940 Act) of the Account on 60 days\' written notice to the Adviser;\n\n(iv) shall automatically terminate in the event of (A) its assignment (as defined in the 1940 Act) or (B) termination of the Advisory Agreement for any reason whatsoever.', ""Subject to the remaining provisions of this Section, the term of this Agreement shall begin on the effective date first above written and shall continue until terminated by mutual agreement of the parties hereto or by either party on not less than 60 days' written notice to the other party hereto."" This Agreement shall be governed by and construed in accordance with the laws of the Commonwealth of Pennsylvania.","Document name: SERVICES AGREEMENT
Parties: FASC # FEDERATED INVESTMENT MANAGEMENT COMPANY
Agreement date: 1/1/2004
Effective date: 1/1/2004
Expiration date: NA
Governing law: Pennsylvania"
cd8bfa51-81f1-448e-8d0f-e03e1f11d272,"SECOND AMENDMENT TO SERVICES AGREEMENT Adviser', 'FASC', 'FEDERATED ADVISORY SERVICES COMPANY', 'FEDERATED INVESTMENT MANAGEMENT COMPANY March 1, 2016 March 1, 2016  This Second Amendment shall be governed by and construed in accordance with the laws of the Commonwealth of Pennsylvania.","Document name: SECOND AMENDMENT TO SERVICES AGREEMENT
Parties: FASC # FEDERATED INVESTMENT MANAGEMENT COMPANY
Agreement date: 3/1/2016
Effective date: 3/1/2016
Expiration date: NA
Governing law: Pennsylvania"
6572b46c-41f4-4b3c-a41e-454d2109d27b,"LIMITED POWER OF ATTORNEY Adviser', 'FASC', 'FEDERATED ADVISORY SERVICES COMPANY', 'FEDERATED INVESTMENT MANAGEMENT COMPANY January 1, 2004  ""This Limited Power of Attorney shall be revoked and terminated automatically upon the cancellation or termination of the Services Agreement or as to any Fund upon the cancellation or termination of the Adviser's Investment Advisory Contract for such Fund."" This Limited Power of Attorney shall be governed and construed in accordance with the laws of the Commonwealth of Pennsylvania without reference to principles of conflicts of laws.","Document name: LIMITED POWER OF ATTORNEY
Parties: FASC # FEDERATED INVESTMENT MANAGEMENT COMPANY
Agreement date: 1/1/2004
Effective date: NA
Expiration date: NA
Governing law: Pennsylvania"
78884feb-5ca2-4352-96e2-8143c802fbac,"NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER GLAMIS GOLD LTD.', 'Glam is', 'Bach of the parties hereto agree that all of their covenants, agreements and obligations hereunder shall extend to and be binding upon and may be enforced against any and  all of their respective subsidiaries and other Affiliates, as well as against the parties themselves,  as the case may be, and that the names of Glamis and Western Copper will herein be deemed to  refer collectively to Glamis and all of its subsidiaries and other Affiliates and to Western Copper  and all of its subsidiaries and other Affiliates, respectively.', 'WESTERN COPPER CORPORATION', 'Western Copper May 3,2006 Effective Date means May 3, 200ri or such later date as determined under the  Arrangement Agreement,  4.8 This Agreement will be governed exclusively by and construed in accordance  with the laws of the Province of British Columbia, and the parties attorn to the exclusive  jurisdiction of the Courts of British Columbia.","Document name: NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER
Parties: GLAMIS GOLD LTD. # WESTERN COPPER CORPORATION
Agreement date: 5/3/2006
Effective date: 5/3/2006
Expiration date: NA
Governing law: British Columbia"
6aef9e14-c19c-4bf7-8d36-bdbaf56c0edd,"Collaboration Agreement Foundation Medicine, Inc', 'F. Hoffmann-La Roche Ltd', 'FMI', '(""Roche US""; Roche Basel and Roche US together referred to as ""Roche"")', 'Roche Basel', 'Hoffmann-La Roche Inc  The term ""Effective Date"" shall mean the latest of (a) the date of the last signature of this Agreement, or (b) if a HSR filing is made, the second Business Day immediately following the earlier of: (i) the date upon which the waiting period under HSR expires or terminates early or (ii) the date upon which all requests to the Parties by the Federal Trade Commission or the Justice Department, as the case may be, with regard to the transaction contemplated by this Agreement<omitted>have been satisfactorily met and no objection on the part of the Federal Trade Commission or the Justice Department remains, or (c) the occurrence of the Acceptance Time (as defined in the Transaction Agreement). The term of the CDx Development Program shall be five (5) years.', 'The term for Database Insights under Section 3.1.8 shall commence on the Effective Date and continue for five (5) years thereafter (the ""Database Insights Term"").', 'The term ""Agreement Term"" shall mean the period of time commencing on the Effective Date and, unless this Agreement is terminated sooner as provided in Article 17, expiring on the date when all work has been completed or terminated under all R&D Plans.', 'The initial term of the Immunotherapy Testing Platform Development Program will be five (5) years beginning on the Effective Date.', 'The term for Sample Profiling set forth in Section 3.1.4 shall commence on the Effective Date and continue for five (5) years thereafter (the ""Profiling Term"").', 'This Agreement shall commence upon the Effective Date and continue for the Agreement Term.', 'The initial term of the ctDNA Platform Development Program will be twelve (12) months. This Agreement shall be governed by and construed in accordance with the laws of New York, US, without reference to its conflict of laws principles, and shall not be governed by the United Nations Convention of International Contracts on the Sale of Goods (the Vienna Convention).","Document name: Collaboration Agreement
Parties: Foundation Medicine, Inc # F. Hoffmann-La Roche Ltd
Agreement date: NA
Effective date: NA
Expiration date: NA
Governing law: New York"
ad8ef0fa-528a-41bd-a373-0f3c89a8bd04,"JOINT VENTURE AGREEMENT Harvest Gold Farms Inc.,', 'Novo Integrated Sciences Inc.', 'NVOS and HGF may be referred to herein collectively as the ""Parties"" and separately as a ""Party.""', 'HGF', '""NVOS"") December 19, 2019 ""Effective Date"" is the date of the most recent final signature on this Agreement.<omitted>December 19, 2019 The initial term of this Agreement shall, unless sooner terminated by consent of all parties, expires in five (5) years from the date of Effective Date. ","Document name: JOINT VENTURE AGREEMENT
Parties: Harvest Gold Farms Inc. # Novo Integrated Sciences Inc.
Agreement date: 12/19/2019
Effective date: 12/19/2019
Expiration date: 12/19/2024
Governing law: NA"
b75523b8-af86-417a-a12f-3a2710e15eaf,"STRATEGIC ALLIANCE AGREEMENT Dialog Semiconductor (UK) Ltd.', 'Energous Corporation', 'ENERGOUS', 'DIALOG November 6, 2016 November 6, 2016 Unless earlier terminated as provided herein, this Agreement continues in effect for an initial term of seven (7) years (""Initial Term"") and will automatically renew for one or more annual periods after the Initial Term (each a ""Renewal Term"") unless either party gives notice of non-renewal at least one hundred eighty (180) days prior to the beginning of any Renewal Term. This Agreement will be governed by and construed in accordance with the laws of the State of California, exclusive of conflict of laws principles.', 'This Letter of Authorization will be governed by and construed in accordance with the laws of California, excluding its conflict of laws provisions, and be subject to the non-exclusive jurisdiction of the California courts.","Document name: STRATEGIC ALLIANCE AGREEMENT
Parties: Dialog Semiconductor (UK) Ltd. # Energous Corporation
Agreement date: 11/6/2016
Effective date: 11/6/2016
Expiration date: 11/6/2023
Governing law: California"
deff093c-a86b-4e9d-b621-5789668f9699,"JOINT VENTURE AGREEMENT BorrowMoney.com, inc', '(individually the ""Member"" and collectively the ""Members""', 'JVLS, LLC 20th day of Friday, March 2020 The duration of this Venture (the ""Term"") will begin on March 1, 2020 and continue in full force and effect until February 28, 2025 or as otherwise provided in this Agreement. The duration of this Venture (the ""Term"") will begin on March 1, 2020 and continue in full force and effect until February 28, 2025 or as otherwise provided in this Agreement. By this Agreement the Members enter into a joint venture (the ""Venture"") in accordance with the laws of the State of Florida.","Document name: JOINT VENTURE AGREEMENT
Parties: BorrowMoney.com, inc # JVLS, LLC
Agreement date: 3/20/2020
Effective date: 3/1/2020
Expiration date: 2/28/2025
Governing law: Florida"
3cb32aa4-7d54-41d5-96d4-956b1528a213,"AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT Zhongshan Nissin Industry Co., Ltd.', 'Nissin Kogyo Holdings', 'Nissin', '""NBZ"" and together with Nissin and Nissin Holding, the ""Nissin Parties""', '""Veoneer US"" and together with Veoneer AB, the ""Veoneer Parties""', 'Nissin Kogyo Co., Ltd.', '""Nissin Holding"")', 'Veoneer AB', 'Veoneer US, Inc.', 'USA, Inc. October 30, 2019 October 30, 2019', 'This Amendment shall only become effective upon the VNBJ Closing with respect to Article 1.1 and the VNBZ Closing with respect to Article 1.2, and shall terminate without any force or effect in the event that the VNBJ SPA and the VNBZ SPA are terminated in accordance with the terms thereof. This Amendment shall only become effective upon the VNBJ Closing with respect to Article 1.1 and the VNBZ Closing with respect to Article 1.2, and shall terminate without any force or effect in the event that the VNBJ SPA and the VNBZ SPA are terminated in accordance with the terms thereof. This Amendment shall be governed by and construed in accordance with the laws of Japan.","Document name: AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT
Parties: Zhongshan Nissin Industry Co., Ltd. # Nissin Kogyo Holdings # Nissin # Veoneer US # Veoneer AB
Agreement date: 10/30/2019
Effective date: NA
Expiration date: NA
Governing law: Japan"
