uuid,entity_type,entity_text
645b766c-5e15-4f0a-9d1e-2a043c0ca792,2,K*TEC OPERATING CORP.
645b766c-5e15-4f0a-9d1e-2a043c0ca792,2,"CURRENT ELECTRONICS, INC."
645b766c-5e15-4f0a-9d1e-2a043c0ca792,2,SUNTRON CORPORATION
645b766c-5e15-4f0a-9d1e-2a043c0ca792,2,"RM ELECTRONICS, INC."
645b766c-5e15-4f0a-9d1e-2a043c0ca792,2,"THAYER EQUITY INVESTORS IV, L.P."
645b766c-5e15-4f0a-9d1e-2a043c0ca792,2,"SUNTRON GCO, L.P."
645b766c-5e15-4f0a-9d1e-2a043c0ca792,2,EFTC OPERATING CORP.
645b766c-5e15-4f0a-9d1e-2a043c0ca792,4,3/28/2006
645b766c-5e15-4f0a-9d1e-2a043c0ca792,5,
645b766c-5e15-4f0a-9d1e-2a043c0ca792,6,
645b766c-5e15-4f0a-9d1e-2a043c0ca792,3,Minnesota
5ca772ce-7098-4f0e-ad3a-fcf7d191003f,1,Software license and maintenance agreement
5ca772ce-7098-4f0e-ad3a-fcf7d191003f,2,"D2 Technologies, Inc."
5ca772ce-7098-4f0e-ad3a-fcf7d191003f,2,Summa Four Inc.
5ca772ce-7098-4f0e-ad3a-fcf7d191003f,4,8/4/1997
5ca772ce-7098-4f0e-ad3a-fcf7d191003f,5,8/4/1997
5ca772ce-7098-4f0e-ad3a-fcf7d191003f,6,
5ca772ce-7098-4f0e-ad3a-fcf7d191003f,3,New York
12af6717-1cfb-4102-9dae-24ecf333fb8f,1,ASIA PACIFIC CABLE NETWORK 2 CONSTRUCTION & MAINTENANCE AGREEMENT
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,China United Telecommunications Corporation
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,China Telecom
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,"Taiwan Fixed Network Co., Ltd. Preparatory Office"
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Telia AB (publ)
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Maxis International Sdn. Bhd
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Advantage Telecommunications Ltd.
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,APT Satellite Telecommunications Limited
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,"Williams Communications, Inc."
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,NTT Communications Corporation
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,"Japan Telecom Co., Ltd."
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,KPN Telecom B.V.
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,PT Indosat (Persero) Tbk
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Teleglobe USA Inc.
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,CTI International Limited
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Telstra Global Networks Limited
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,"Bayan Telecommunications, Inc."
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Layer 2 Communications Group Ltd.
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,StarHub Pte Ltd
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,"Concert Global Network Services, Ltd."
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,GNG Networks. Inc.
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,TT dotCom Sdn Bhd
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,"Metromedia Fiber Network Services, Inc."
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,The Communications Authority of Thailand
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,"Chunghwa Telecom Co., Ltd."
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,GTE Intelligent Network Service Incorporated
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,"Global One Communications Network, Inc."
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Philippine Long Distance Telephone Company
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Cable & Wireless HKT international Limited
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,KDD Corporation
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Onse Telecom Corporation
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,edge2net Inc.
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,New World Telephone Limited
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Dacom Corporation
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Singapore Telecommunications Limited
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Korea Telecom
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,China Netcom Corporation Ltd.
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Cable & Wireless Global Network Limited
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,MCI International Telecommunications. Inc.
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Onelink Cable Network Limited
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,"Globe Telecom, Inc."
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,NTT Com Asia Ltd.
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,"Eastern Telecommunications Philippines, Incorporated"
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,"New Century InfoComm Ltd., Preparatory Office"
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Global Access Ltd.
12af6717-1cfb-4102-9dae-24ecf333fb8f,2,Telekom Malaysia Berhad (128740-P)
12af6717-1cfb-4102-9dae-24ecf333fb8f,4,4/18/2000
12af6717-1cfb-4102-9dae-24ecf333fb8f,5,4/18/2000
12af6717-1cfb-4102-9dae-24ecf333fb8f,6,4/18/2025
12af6717-1cfb-4102-9dae-24ecf333fb8f,3,
38526a51-a57a-488f-944d-48b18f244c23,1,Amended and Restated Unconditional Capital Maintenance Agreement
38526a51-a57a-488f-944d-48b18f244c23,2,"American International Group, Inc."
38526a51-a57a-488f-944d-48b18f244c23,2,American General Life Insurance Company
38526a51-a57a-488f-944d-48b18f244c23,4,2/18/2014
38526a51-a57a-488f-944d-48b18f244c23,5,
38526a51-a57a-488f-944d-48b18f244c23,6,Indefinite
38526a51-a57a-488f-944d-48b18f244c23,3,New York
97740f71-d191-4b61-905b-881abf1cfea1,1,Maintenance and Support Agreement Converge
97740f71-d191-4b61-905b-881abf1cfea1,2,VerticalNet Enterprises LLC
97740f71-d191-4b61-905b-881abf1cfea1,2,"VerticalNet, Inc."
97740f71-d191-4b61-905b-881abf1cfea1,2,"Converge, Inc."
97740f71-d191-4b61-905b-881abf1cfea1,4,10/9/2001
97740f71-d191-4b61-905b-881abf1cfea1,5,10/1/2001
97740f71-d191-4b61-905b-881abf1cfea1,6,3/31/2003
97740f71-d191-4b61-905b-881abf1cfea1,3,Pennsylvania
2b4880c4-f169-41f9-b1ed-0d805ca7f396,1,FIRST AMENDMENT TO SAGEBRUSH MANAGEMENT AND MAINTENANCE AGREEMENT
2b4880c4-f169-41f9-b1ed-0d805ca7f396,2,ToyoWest Management Inc.
2b4880c4-f169-41f9-b1ed-0d805ca7f396,2,Partnership
2b4880c4-f169-41f9-b1ed-0d805ca7f396,2,Sagebrush Partners
2b4880c4-f169-41f9-b1ed-0d805ca7f396,4,12/1/1990
2b4880c4-f169-41f9-b1ed-0d805ca7f396,5,
2b4880c4-f169-41f9-b1ed-0d805ca7f396,6,
2b4880c4-f169-41f9-b1ed-0d805ca7f396,3,
cc133815-5881-4553-8aa3-076e5aec3fd7,1,ORDERLY MARKETING AGREEMENT
cc133815-5881-4553-8aa3-076e5aec3fd7,2,GWG
cc133815-5881-4553-8aa3-076e5aec3fd7,2,Trust Advisors
cc133815-5881-4553-8aa3-076e5aec3fd7,4,12/27/2018
cc133815-5881-4553-8aa3-076e5aec3fd7,5,12/27/2018
cc133815-5881-4553-8aa3-076e5aec3fd7,6,12/27/2019
cc133815-5881-4553-8aa3-076e5aec3fd7,3,New York
0a9d7f2a-90b1-4b55-a7f1-d04430709253,1,SECOND AMENDED AND RESTATED EXCLUSIVE AGENCY AND MARKETING AGREEMENT
0a9d7f2a-90b1-4b55-a7f1-d04430709253,2,The Scotts Company
0a9d7f2a-90b1-4b55-a7f1-d04430709253,2,Monsanto Company
0a9d7f2a-90b1-4b55-a7f1-d04430709253,4,8/31/2017
0a9d7f2a-90b1-4b55-a7f1-d04430709253,5,
0a9d7f2a-90b1-4b55-a7f1-d04430709253,6,
0a9d7f2a-90b1-4b55-a7f1-d04430709253,3,Delaware
21ba8e1b-cd3e-4426-b879-663dc23a0376,1,JOINT DEVELOPMENT AND MARKETING AGREEMENT
21ba8e1b-cd3e-4426-b879-663dc23a0376,2,LECLANCHÉ S.A.
21ba8e1b-cd3e-4426-b879-663dc23a0376,2,OAK RIDGE ENERGY TECHNOLOGIES INC
21ba8e1b-cd3e-4426-b879-663dc23a0376,4,4/6/2014
21ba8e1b-cd3e-4426-b879-663dc23a0376,5,4/6/2014
21ba8e1b-cd3e-4426-b879-663dc23a0376,6,4/6/2015
21ba8e1b-cd3e-4426-b879-663dc23a0376,3,Swiss
df800478-57a0-46e7-a4a6-b0b812e61610,1,Remarketing Agreement Deutsche Bank Trust Company America
df800478-57a0-46e7-a4a6-b0b812e61610,2,Deutsche Bank Trust Company America
df800478-57a0-46e7-a4a6-b0b812e61610,2,"MetLife, Inc."
df800478-57a0-46e7-a4a6-b0b812e61610,4,8/26/2014
df800478-57a0-46e7-a4a6-b0b812e61610,5,
df800478-57a0-46e7-a4a6-b0b812e61610,6,
df800478-57a0-46e7-a4a6-b0b812e61610,3,New York
78ffd314-703b-4551-bf43-fe252899de1e,1,STRATEGIC SALES & MARKETING AGREEMENT
78ffd314-703b-4551-bf43-fe252899de1e,2,"Imprimis Pharmaceuticals, Inc."
78ffd314-703b-4551-bf43-fe252899de1e,2,"SightLife Surgical, Inc."
78ffd314-703b-4551-bf43-fe252899de1e,4,4/28/2017
78ffd314-703b-4551-bf43-fe252899de1e,5,4/28/2017
78ffd314-703b-4551-bf43-fe252899de1e,6,4/28/2020
78ffd314-703b-4551-bf43-fe252899de1e,3,California
abeda910-930d-4da6-9142-3d078616b24d,1,"MANUFACTURING, DESIGN AND MARKETING AGREEMENT"
abeda910-930d-4da6-9142-3d078616b24d,2,"InnerScope Hearing Technologies, Inc."
abeda910-930d-4da6-9142-3d078616b24d,2,"Zounds Hearing, Inc."
abeda910-930d-4da6-9142-3d078616b24d,4,10/3/2018
abeda910-930d-4da6-9142-3d078616b24d,5,10/3/2018
abeda910-930d-4da6-9142-3d078616b24d,6,10/3/2028
abeda910-930d-4da6-9142-3d078616b24d,3,Arizona
a805a4de-474c-4e2f-9be6-c4ebde1916e9,1,Sponsorship Agreement NPC
a805a4de-474c-4e2f-9be6-c4ebde1916e9,2,NCB
a805a4de-474c-4e2f-9be6-c4ebde1916e9,2,National City Bank of Kentucky
a805a4de-474c-4e2f-9be6-c4ebde1916e9,4,6/30/1996
a805a4de-474c-4e2f-9be6-c4ebde1916e9,5,6/30/1996
a805a4de-474c-4e2f-9be6-c4ebde1916e9,6,6/30/2001
a805a4de-474c-4e2f-9be6-c4ebde1916e9,3,Kentucky
02a13263-fce3-4be2-87ee-64f2ef448920,1,SPONSORSHIP AGREEMENT
02a13263-fce3-4be2-87ee-64f2ef448920,2,Sabco
02a13263-fce3-4be2-87ee-64f2ef448920,2,"SABCO RACING, INC."
02a13263-fce3-4be2-87ee-64f2ef448920,2,Prolong
02a13263-fce3-4be2-87ee-64f2ef448920,2,Prolong Super Lubricants
02a13263-fce3-4be2-87ee-64f2ef448920,4,12/19/1997
02a13263-fce3-4be2-87ee-64f2ef448920,5,
02a13263-fce3-4be2-87ee-64f2ef448920,6,12/31/2000
02a13263-fce3-4be2-87ee-64f2ef448920,3,North Carolina
dcae9123-23f5-46e7-9089-12fa9aaf317a,1,SPONSORSHIP AGREEMENT
dcae9123-23f5-46e7-9089-12fa9aaf317a,2,C.M. OLIVER & COMPANY LIMITED
dcae9123-23f5-46e7-9089-12fa9aaf317a,2,HEALTHCARE CAPITAL CORP.
dcae9123-23f5-46e7-9089-12fa9aaf317a,4,3/13/1996
dcae9123-23f5-46e7-9089-12fa9aaf317a,5,
dcae9123-23f5-46e7-9089-12fa9aaf317a,6,
dcae9123-23f5-46e7-9089-12fa9aaf317a,3,British Columbia
5896d6d2-9550-4e53-84b6-3b8406c10ece,1,SPONSORSHIP AGREEMENT
5896d6d2-9550-4e53-84b6-3b8406c10ece,2,SAN DIEGO BALLPARK FUNDING LLC
5896d6d2-9550-4e53-84b6-3b8406c10ece,2,Rubio's Fresh Mexican Grill
5896d6d2-9550-4e53-84b6-3b8406c10ece,4,3/21/08
5896d6d2-9550-4e53-84b6-3b8406c10ece,5,11/1/2007
5896d6d2-9550-4e53-84b6-3b8406c10ece,6,10/31/2008
5896d6d2-9550-4e53-84b6-3b8406c10ece,3,California
a323cb4a-73fc-4db6-94c3-bf4cc00167f2,1,SPONSORSHIP AGREEMENT ANTHEMIC
a323cb4a-73fc-4db6-94c3-bf4cc00167f2,2,"ANTHEMIC, LLC"
a323cb4a-73fc-4db6-94c3-bf4cc00167f2,2,VNUE INC
a323cb4a-73fc-4db6-94c3-bf4cc00167f2,4,6/23/2015
a323cb4a-73fc-4db6-94c3-bf4cc00167f2,5,6/23/2015
a323cb4a-73fc-4db6-94c3-bf4cc00167f2,6,8/2/2015
a323cb4a-73fc-4db6-94c3-bf4cc00167f2,3,California
1bd5d291-9172-442b-9bf5-bb5b078d76fc,1,Reseller Agreement PivX
1bd5d291-9172-442b-9bf5-bb5b078d76fc,2,Detto Technologies
1bd5d291-9172-442b-9bf5-bb5b078d76fc,2,PivX Corporation
1bd5d291-9172-442b-9bf5-bb5b078d76fc,4,
1bd5d291-9172-442b-9bf5-bb5b078d76fc,5,
1bd5d291-9172-442b-9bf5-bb5b078d76fc,6,
1bd5d291-9172-442b-9bf5-bb5b078d76fc,3,California
cfb6c02a-9f47-40e4-b500-c091e2d7fee0,1,RESELLER AGREEMENT
cfb6c02a-9f47-40e4-b500-c091e2d7fee0,2,2205925 Ontario Limited
cfb6c02a-9f47-40e4-b500-c091e2d7fee0,2,Diversinet Corp.
cfb6c02a-9f47-40e4-b500-c091e2d7fee0,4,1/11/2011
cfb6c02a-9f47-40e4-b500-c091e2d7fee0,5,1/11/2011
cfb6c02a-9f47-40e4-b500-c091e2d7fee0,6,1/11/2016
cfb6c02a-9f47-40e4-b500-c091e2d7fee0,3,Ontario
8a674976-3b60-4df8-817f-2a5871a9f884,1,MASTER SUPPLY AGREEMENT
8a674976-3b60-4df8-817f-2a5871a9f884,2,Fonterra (USA) Inc.
8a674976-3b60-4df8-817f-2a5871a9f884,2,"Premier Nutrition Company, LLC"
8a674976-3b60-4df8-817f-2a5871a9f884,4,10/31/2019
8a674976-3b60-4df8-817f-2a5871a9f884,5,10/31/2019
8a674976-3b60-4df8-817f-2a5871a9f884,6,10/30/2024
8a674976-3b60-4df8-817f-2a5871a9f884,3,Delaware
936e3f5f-0641-4d80-9756-5179888e2b7d,1,Supply Agreement CUTANEA
936e3f5f-0641-4d80-9756-5179888e2b7d,2,"Ferrer Internacional, S.A."
936e3f5f-0641-4d80-9756-5179888e2b7d,2,"Cutanea Life Sciences, Inc."
936e3f5f-0641-4d80-9756-5179888e2b7d,4,3/1/2018
936e3f5f-0641-4d80-9756-5179888e2b7d,5,
936e3f5f-0641-4d80-9756-5179888e2b7d,6,
936e3f5f-0641-4d80-9756-5179888e2b7d,3,New York
0e9da556-7fef-4d0f-b826-b802b6c75f8a,1,SUPPLY AGREEMENT CPDC
0e9da556-7fef-4d0f-b826-b802b6c75f8a,2,Centre for Probe Development and Commercialization
0e9da556-7fef-4d0f-b826-b802b6c75f8a,2,FUSION Pharmaceuticals Inc.
0e9da556-7fef-4d0f-b826-b802b6c75f8a,4,
0e9da556-7fef-4d0f-b826-b802b6c75f8a,5,
0e9da556-7fef-4d0f-b826-b802b6c75f8a,6,
0e9da556-7fef-4d0f-b826-b802b6c75f8a,3,
7744b639-c98f-4f60-a6d9-46b740b68234,1,First Amendment Cargill
7744b639-c98f-4f60-a6d9-46b740b68234,2,Cargill
7744b639-c98f-4f60-a6d9-46b740b68234,2,BioAmber S.A.S.
7744b639-c98f-4f60-a6d9-46b740b68234,4,7/18/2011
7744b639-c98f-4f60-a6d9-46b740b68234,5,7/5/2011
7744b639-c98f-4f60-a6d9-46b740b68234,6,
7744b639-c98f-4f60-a6d9-46b740b68234,3,
184ae045-b8e2-4b50-8921-d9e62bbdd851,1,"ELECTRONIC JOURNAL SOFT WARE DEVELOPMENT, HOSTING AND MANAGEMENT AGREEMENT"
184ae045-b8e2-4b50-8921-d9e62bbdd851,2,Munksgaard A/S
184ae045-b8e2-4b50-8921-d9e62bbdd851,2,Blackwell Science Limited
184ae045-b8e2-4b50-8921-d9e62bbdd851,2,HealthGate Data Corp.
184ae045-b8e2-4b50-8921-d9e62bbdd851,4,3/20/1998
184ae045-b8e2-4b50-8921-d9e62bbdd851,5,1/1/1998
184ae045-b8e2-4b50-8921-d9e62bbdd851,6,2/28/2000
184ae045-b8e2-4b50-8921-d9e62bbdd851,3,English
ca900a8a-e76d-453d-a97e-ad393c9f7a86,1,DISTRIBUTOR AGREEMENT
ca900a8a-e76d-453d-a97e-ad393c9f7a86,2,Ingram Micro
ca900a8a-e76d-453d-a97e-ad393c9f7a86,2,"NETGEAR, Inc."
ca900a8a-e76d-453d-a97e-ad393c9f7a86,4,11/5/1996
ca900a8a-e76d-453d-a97e-ad393c9f7a86,5,3/1/1996
ca900a8a-e76d-453d-a97e-ad393c9f7a86,6,
ca900a8a-e76d-453d-a97e-ad393c9f7a86,3,California
a528cbc3-5ed5-4360-8945-4beec668c30b,1,Endorsement Agreement
a528cbc3-5ed5-4360-8945-4beec668c30b,2,SQUARE TWO GOLF INC.
a528cbc3-5ed5-4360-8945-4beec668c30b,2,KATHY WHITWORTH
a528cbc3-5ed5-4360-8945-4beec668c30b,4,10/13/1999
a528cbc3-5ed5-4360-8945-4beec668c30b,5,1/1/2000
a528cbc3-5ed5-4360-8945-4beec668c30b,6,1/1/2005
a528cbc3-5ed5-4360-8945-4beec668c30b,3,New Jersey
02f02835-8cd7-4351-95a6-c6907852ce27,1,Intellectual Property Rights Confidentiality and Non-Use Obligations Agreement
02f02835-8cd7-4351-95a6-c6907852ce27,2,SQUARE TWO GOLF INC.
02f02835-8cd7-4351-95a6-c6907852ce27,2,KATHY WHITWORTH
02f02835-8cd7-4351-95a6-c6907852ce27,4,
02f02835-8cd7-4351-95a6-c6907852ce27,5,
02f02835-8cd7-4351-95a6-c6907852ce27,6,
02f02835-8cd7-4351-95a6-c6907852ce27,3,
820fd909-9c0f-4463-b757-1d98c4da62be,1,EXHIBIT 'B'
820fd909-9c0f-4463-b757-1d98c4da62be,2,The Associated Press
820fd909-9c0f-4463-b757-1d98c4da62be,2,"Kubient, Inc."
820fd909-9c0f-4463-b757-1d98c4da62be,4,2/5/2020
820fd909-9c0f-4463-b757-1d98c4da62be,5,2/5/2020
820fd909-9c0f-4463-b757-1d98c4da62be,6,
820fd909-9c0f-4463-b757-1d98c4da62be,3,
094482d3-1d42-4888-af5c-544544952005,1,Master Services Agreement
094482d3-1d42-4888-af5c-544544952005,2,Customer
094482d3-1d42-4888-af5c-544544952005,2,Kubient Inc.
094482d3-1d42-4888-af5c-544544952005,4,2/5/2020
094482d3-1d42-4888-af5c-544544952005,5,
094482d3-1d42-4888-af5c-544544952005,6,
094482d3-1d42-4888-af5c-544544952005,3,Delaware
